case_id,timestamp,activity,usuario,recurso
case_282,2026-03-04 02:51:46,ProcessCreate,usuario_29,update.microsoft.com
case_282,2026-03-04 02:52:29,FileRead,usuario_29,\\fileserver\financeiro
case_282,2026-03-04 02:54:24,FileRead,usuario_29,\\fileserver\financeiro
case_282,2026-03-04 02:55:07,NetworkConnect,usuario_29,HKLM\Software
case_282,2026-03-04 02:56:21,FileRead,usuario_29,\\fileserver\financeiro
case_282,2026-03-04 02:56:55,ArchiveCreate,usuario_29,\Users\Public
case_282,2026-03-04 02:58:39,UsbCopy,usuario_29,update.microsoft.com
case_282,2026-03-04 02:59:58,LogonOff,usuario_29,\\fileserver\financeiro
case_167,2026-03-06 15:36:02,LogonSuccess,usuario_29,\\fileserver\financeiro
case_167,2026-03-06 15:39:38,FileCreate,usuario_29,D:\backup
case_167,2026-03-06 15:42:21,ProcessCreate,usuario_29,HKLM\Software
case_167,2026-03-06 15:48:49,DnsQuery,usuario_29,\\fileserver\rh
case_167,2026-03-06 15:54:49,PowerShellExec,usuario_29,cdn.contoso.com
case_167,2026-03-06 16:00:52,ClipboardCapture,usuario_29,\Users\Public
case_167,2026-03-06 16:06:52,ScreenCapture,usuario_29,C:\temp
case_167,2026-03-06 16:11:45,RemoteThread,usuario_29,\Device\Pipe
case_167,2026-03-06 16:18:16,WmiQuery,usuario_29,cdn.contoso.com
case_096,2026-03-04 16:12:36,LogonSuccess,usuario_02,8.8.8.8
case_096,2026-03-04 16:17:12,NetworkConnect,usuario_02,8.8.8.8
case_096,2026-03-04 16:23:29,ProcessExit,usuario_02,C:\temp
case_096,2026-03-04 16:24:58,FileRead,usuario_02,cdn.contoso.com
case_096,2026-03-04 16:30:04,RegistryModify,usuario_02,HKLM\Software
case_096,2026-03-04 16:34:33,FileModify,usuario_02,8.8.8.8
case_096,2026-03-04 16:40:26,PipeCreate,usuario_02,-
case_096,2026-03-04 16:42:26,DriverLoad,usuario_02,update.microsoft.com
case_096,2026-03-04 16:48:01,ScreenCapture,usuario_02,\Users\Documents
case_096,2026-03-04 16:52:49,LogonOff,usuario_02,HKLM\Software
case_171,2026-03-06 16:09:50,LogonSuccess,usuario_13,\\fileserver\financeiro
case_171,2026-03-06 16:15:20,FileCreate,usuario_13,update.microsoft.com
case_171,2026-03-06 16:20:01,FileCreate,usuario_13,HKLM\Software
case_171,2026-03-06 16:26:13,ImageLoad,usuario_13,\Users\Public
case_171,2026-03-06 16:32:12,ProcessCreate,usuario_13,\Windows\System32
case_171,2026-03-06 16:34:33,NetworkConnect,usuario_13,\Windows\System32
case_171,2026-03-06 16:36:29,ProcessCreate,usuario_13,C:\temp
case_171,2026-03-06 16:39:22,ProcessExit,usuario_13,HKLM\Software
case_171,2026-03-06 16:40:50,RegistryModify,usuario_13,-
case_171,2026-03-06 16:45:52,PowerShellExec,usuario_13,HKLM\Software
case_171,2026-03-06 16:51:14,FileModify,usuario_13,\\fileserver\financeiro
case_171,2026-03-06 16:53:56,DnsQuery,usuario_13,C:\temp
case_171,2026-03-06 17:00:29,ProcessCreate,usuario_13,-
case_171,2026-03-06 17:04:25,ServiceQuery,usuario_13,\Users\Public
case_171,2026-03-06 17:09:26,FileRead,usuario_13,\\fileserver\rh
case_171,2026-03-06 17:11:59,FileRead,usuario_13,8.8.8.8
case_171,2026-03-06 17:17:51,ServiceQuery,usuario_13,C:\temp
case_171,2026-03-06 17:21:35,PipeCreate,usuario_13,cdn.contoso.com
case_171,2026-03-06 17:22:37,FileRead,usuario_13,\\fileserver\rh
case_171,2026-03-06 17:28:43,LogonOff,usuario_13,8.8.8.8
case_236,2026-03-05 11:15:17,LogonSuccess,usuario_13,D:\backup
case_236,2026-03-05 11:19:25,ProcessCreate,usuario_13,\Users\Documents
case_236,2026-03-05 11:21:34,NetworkConnect,usuario_13,C:\temp
case_236,2026-03-05 11:24:38,ProcessCreate,usuario_13,cdn.contoso.com
case_236,2026-03-05 11:26:54,FileCreate,usuario_13,cdn.contoso.com
case_236,2026-03-05 11:30:19,ImageLoad,usuario_13,\\fileserver\financeiro
case_236,2026-03-05 11:32:20,ProcessCreate,usuario_13,\Device\Pipe
case_236,2026-03-05 11:38:40,DnsQuery,usuario_13,\\fileserver\rh
case_236,2026-03-05 11:41:10,DnsQuery,usuario_13,-
case_236,2026-03-05 11:41:41,FileModify,usuario_13,C:\temp
case_236,2026-03-05 11:43:02,PowerShellExec,usuario_13,\Device\Pipe
case_236,2026-03-05 11:46:52,RegistryModify,usuario_13,8.8.8.8
case_236,2026-03-05 11:50:34,FileModify,usuario_13,D:\backup
case_236,2026-03-05 11:55:03,ScheduledTaskQuery,usuario_13,D:\backup
case_236,2026-03-05 11:55:47,ScheduledTaskQuery,usuario_13,update.microsoft.com
case_236,2026-03-05 11:56:37,RemoteThread,usuario_13,update.microsoft.com
case_236,2026-03-05 12:00:08,LogonOff,usuario_13,\Windows\System32
case_244,2026-03-04 09:07:34,LogonSuccess,usuario_15,\Device\Pipe
case_244,2026-03-04 09:10:02,ProcessExit,usuario_15,\\fileserver\financeiro
case_244,2026-03-04 09:11:04,DnsQuery,usuario_15,\Windows\System32
case_244,2026-03-04 09:12:15,ImageLoad,usuario_15,\Users\Documents
case_244,2026-03-04 09:16:43,ProcessCreate,usuario_15,HKLM\Software
case_244,2026-03-04 09:22:02,ImageLoad,usuario_15,cdn.contoso.com
case_244,2026-03-04 09:24:15,ProcessExit,usuario_15,-
case_244,2026-03-04 09:28:17,FileRead,usuario_15,\Device\Pipe
case_244,2026-03-04 09:30:53,FileCreate,usuario_15,\Users\Public
case_244,2026-03-04 09:37:15,FileModify,usuario_15,cdn.contoso.com
case_244,2026-03-04 09:42:22,ServiceQuery,usuario_15,-
case_244,2026-03-04 09:47:31,ServiceQuery,usuario_15,8.8.8.8
case_244,2026-03-04 09:53:01,RegistryModify,usuario_15,update.microsoft.com
case_244,2026-03-04 09:59:02,RegistryModify,usuario_15,8.8.8.8
case_244,2026-03-04 09:59:43,ScheduledTaskQuery,usuario_15,-
case_244,2026-03-04 10:00:58,PipeCreate,usuario_15,-
case_244,2026-03-04 10:06:47,ScheduledTaskQuery,usuario_15,\Users\Public
case_244,2026-03-04 10:12:01,WmiQuery,usuario_15,\Users\Public
case_244,2026-03-04 10:13:21,LogonOff,usuario_15,D:\backup
case_147,2026-03-04 09:27:11,LogonSuccess,usuario_06,\Users\Public
case_147,2026-03-04 09:29:48,ImageLoad,usuario_06,\Windows\System32
case_147,2026-03-04 09:32:50,ProcessExit,usuario_06,cdn.contoso.com
case_147,2026-03-04 09:37:53,ProcessCreate,usuario_06,8.8.8.8
case_147,2026-03-04 09:38:46,PipeCreate,usuario_06,cdn.contoso.com
case_147,2026-03-04 09:39:20,ProcessExit,usuario_06,8.8.8.8
case_147,2026-03-04 09:45:04,ProcessCreate,usuario_06,HKLM\Software
case_147,2026-03-04 09:45:33,RegistryModify,usuario_06,\\fileserver\rh
case_147,2026-03-04 09:50:36,WmiQuery,usuario_06,-
case_147,2026-03-04 09:56:41,FileRead,usuario_06,\Users\Public
case_147,2026-03-04 09:59:07,WmiQuery,usuario_06,D:\backup
case_147,2026-03-04 10:04:11,LogonOff,usuario_06,\Device\Pipe
case_001,2026-03-02 07:25:47,LogonSuccess,usuario_21,HKLM\Software
case_001,2026-03-02 07:28:59,ImageLoad,usuario_21,\Users\Public
case_001,2026-03-02 07:30:06,FileCreate,usuario_21,8.8.8.8
case_001,2026-03-02 07:31:15,ImageLoad,usuario_21,\\fileserver\financeiro
case_001,2026-03-02 07:34:31,ProcessCreate,usuario_21,-
case_001,2026-03-02 07:37:06,ProcessExit,usuario_21,D:\backup
case_001,2026-03-02 07:37:48,ProcessCreate,usuario_21,\Users\Documents
case_001,2026-03-02 07:42:03,ProcessCreate,usuario_21,update.microsoft.com
case_001,2026-03-02 07:43:26,FileModify,usuario_21,8.8.8.8
case_001,2026-03-02 07:44:26,RegistryModify,usuario_21,update.microsoft.com
case_001,2026-03-02 07:47:16,FileModify,usuario_21,\Device\Pipe
case_001,2026-03-02 07:52:52,LogonOff,usuario_21,\\fileserver\financeiro
case_201,2026-03-02 14:55:26,LogonSuccess,usuario_23,update.microsoft.com
case_201,2026-03-02 15:01:23,DnsQuery,usuario_23,update.microsoft.com
case_201,2026-03-02 15:03:55,DnsQuery,usuario_23,C:\temp
case_201,2026-03-02 15:10:12,ImageLoad,usuario_23,\\fileserver\financeiro
case_201,2026-03-02 15:15:33,NetworkConnect,usuario_23,-
case_201,2026-03-02 15:18:51,DnsQuery,usuario_23,-
case_201,2026-03-02 15:24:27,ProcessCreate,usuario_23,8.8.8.8
case_201,2026-03-02 15:25:21,FileCreate,usuario_23,\Windows\System32
case_201,2026-03-02 15:25:56,ProcessCreate,usuario_23,\Users\Documents
case_201,2026-03-02 15:27:37,FileModify,usuario_23,HKLM\Software
case_201,2026-03-02 15:28:46,ProcessCreate,usuario_23,\Device\Pipe
case_201,2026-03-02 15:30:00,ImageLoad,usuario_23,cdn.contoso.com
case_201,2026-03-02 15:36:07,RegistryModify,usuario_23,cdn.contoso.com
case_201,2026-03-02 15:39:12,ServiceQuery,usuario_23,D:\backup
case_201,2026-03-02 15:41:30,FileRead,usuario_23,D:\backup
case_201,2026-03-02 15:48:05,FileRead,usuario_23,D:\backup
case_201,2026-03-02 15:50:26,ClipboardCapture,usuario_23,\Users\Public
case_201,2026-03-02 15:52:15,ClipboardCapture,usuario_23,\Users\Documents
case_201,2026-03-02 15:55:51,RemoteThread,usuario_23,D:\backup
case_201,2026-03-02 15:59:46,WmiQuery,usuario_23,\Users\Public
case_201,2026-03-02 16:00:37,LogonOff,usuario_23,-
case_116,2026-03-06 08:37:39,LogonSuccess,usuario_04,update.microsoft.com
case_116,2026-03-06 08:39:29,DnsQuery,usuario_04,C:\temp
case_116,2026-03-06 08:40:03,ImageLoad,usuario_04,cdn.contoso.com
case_116,2026-03-06 08:44:46,ProcessCreate,usuario_04,\Users\Public
case_116,2026-03-06 08:45:42,ProcessExit,usuario_04,HKLM\Software
case_116,2026-03-06 08:52:11,ProcessExit,usuario_04,cdn.contoso.com
case_116,2026-03-06 08:57:34,FileCreate,usuario_04,-
case_116,2026-03-06 09:00:40,FileRead,usuario_04,8.8.8.8
case_116,2026-03-06 09:02:41,ServiceQuery,usuario_04,\Users\Documents
case_116,2026-03-06 09:08:47,ServiceQuery,usuario_04,\\fileserver\financeiro
case_116,2026-03-06 09:11:04,ClipboardCapture,usuario_04,D:\backup
case_116,2026-03-06 09:12:20,RemoteThread,usuario_04,\\fileserver\financeiro
case_010,2026-03-05 10:44:11,LogonSuccess,usuario_25,8.8.8.8
case_010,2026-03-05 10:47:20,FileCreate,usuario_25,update.microsoft.com
case_010,2026-03-05 10:51:38,ImageLoad,usuario_25,8.8.8.8
case_010,2026-03-05 10:52:29,ProcessCreate,usuario_25,HKLM\Software
case_010,2026-03-05 10:56:24,FileCreate,usuario_25,8.8.8.8
case_010,2026-03-05 11:01:43,DnsQuery,usuario_25,\Users\Documents
case_010,2026-03-05 11:02:13,FileModify,usuario_25,D:\backup
case_010,2026-03-05 11:07:27,PowerShellExec,usuario_25,8.8.8.8
case_010,2026-03-05 11:11:51,FileModify,usuario_25,\Windows\System32
case_010,2026-03-05 11:15:11,PowerShellExec,usuario_25,\\fileserver\rh
case_010,2026-03-05 11:18:50,RegistryModify,usuario_25,8.8.8.8
case_010,2026-03-05 11:23:45,FileRead,usuario_25,\Users\Documents
case_010,2026-03-05 11:30:21,ServiceQuery,usuario_25,update.microsoft.com
case_010,2026-03-05 11:35:49,FileModify,usuario_25,HKLM\Software
case_010,2026-03-05 11:40:18,ScheduledTaskQuery,usuario_25,HKLM\Software
case_010,2026-03-05 11:42:57,RemoteThread,usuario_25,8.8.8.8
case_010,2026-03-05 11:47:25,WmiQuery,usuario_25,\Windows\System32
case_010,2026-03-05 11:51:04,ClipboardCapture,usuario_25,\\fileserver\financeiro
case_010,2026-03-05 11:57:06,WmiQuery,usuario_25,\Device\Pipe
case_286,2026-03-02 01:00:09,LogonSuccess,usuario_03,HKLM\Software
case_286,2026-03-02 01:01:24,DnsQuery,usuario_03,\Device\Pipe
case_286,2026-03-02 01:01:43,ProcessCreate,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:02:18,ProcessCreate,usuario_03,8.8.8.8
case_286,2026-03-02 01:02:57,NetworkConnect,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:03:20,FileRead,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:03:41,FileRead,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:04:00,FileRead,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:05:57,FileRead,usuario_03,\\fileserver\financeiro
case_286,2026-03-02 01:06:44,ArchiveCreate,usuario_03,8.8.8.8
case_286,2026-03-02 01:07:22,NetworkConnect,usuario_03,cdn.contoso.com
case_286,2026-03-02 01:08:36,UsbCopy,usuario_03,\Device\Pipe
case_286,2026-03-02 01:09:41,LogonOff,usuario_03,D:\backup
case_285,2026-03-06 02:29:39,LogonSuccess,usuario_09,\Users\Documents
case_285,2026-03-06 02:30:54,DnsQuery,usuario_09,D:\backup
case_285,2026-03-06 02:32:06,NetworkConnect,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:33:26,ProcessCreate,usuario_09,\\fileserver\rh
case_285,2026-03-06 02:34:18,RegistryModify,usuario_09,\Device\Pipe
case_285,2026-03-06 02:36:03,FileRead,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:38:02,FileRead,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:39:08,ProcessCreate,usuario_09,8.8.8.8
case_285,2026-03-06 02:41:06,FileRead,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:41:51,FileRead,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:43:47,NetworkConnect,usuario_09,\\fileserver\rh
case_285,2026-03-06 02:45:27,ArchiveCreate,usuario_09,\\fileserver\financeiro
case_285,2026-03-06 02:46:08,NetworkConnect,usuario_09,HKLM\Software
case_285,2026-03-06 02:47:22,ExternalUpload,usuario_09,C:\temp
case_285,2026-03-06 02:49:07,LogonOff,usuario_09,C:\temp
case_095,2026-03-04 17:10:01,LogonSuccess,usuario_02,\Users\Documents
case_095,2026-03-04 17:15:16,FileCreate,usuario_02,\Users\Public
case_095,2026-03-04 17:20:40,ImageLoad,usuario_02,\Device\Pipe
case_095,2026-03-04 17:23:33,NetworkConnect,usuario_02,\Windows\System32
case_095,2026-03-04 17:30:07,ProcessCreate,usuario_02,D:\backup
case_095,2026-03-04 17:35:22,ProcessExit,usuario_02,8.8.8.8
case_095,2026-03-04 17:36:22,ProcessCreate,usuario_02,D:\backup
case_095,2026-03-04 17:37:10,PipeCreate,usuario_02,D:\backup
case_095,2026-03-04 17:40:21,FileModify,usuario_02,\\fileserver\financeiro
case_095,2026-03-04 17:44:23,FileModify,usuario_02,8.8.8.8
case_095,2026-03-04 17:45:44,PowerShellExec,usuario_02,D:\backup
case_095,2026-03-04 17:48:00,ScheduledTaskQuery,usuario_02,\Users\Documents
case_095,2026-03-04 17:53:54,PrintJob,usuario_02,-
case_095,2026-03-04 17:54:19,WmiQuery,usuario_02,\Device\Pipe
case_095,2026-03-04 18:00:02,RemoteThread,usuario_02,8.8.8.8
case_095,2026-03-04 18:00:49,LogonOff,usuario_02,\\fileserver\rh
case_165,2026-03-04 09:26:17,LogonSuccess,usuario_25,HKLM\Software
case_165,2026-03-04 09:30:41,FileCreate,usuario_25,cdn.contoso.com
case_165,2026-03-04 09:36:45,ProcessExit,usuario_25,D:\backup
case_165,2026-03-04 09:37:56,ProcessExit,usuario_25,\Windows\System32
case_165,2026-03-04 09:38:47,DnsQuery,usuario_25,\\fileserver\rh
case_165,2026-03-04 09:39:10,ImageLoad,usuario_25,\Device\Pipe
case_165,2026-03-04 09:44:28,FileCreate,usuario_25,D:\backup
case_165,2026-03-04 09:45:09,ProcessCreate,usuario_25,\Users\Public
case_165,2026-03-04 09:47:17,ProcessCreate,usuario_25,update.microsoft.com
case_165,2026-03-04 09:47:40,DnsQuery,usuario_25,8.8.8.8
case_165,2026-03-04 09:53:08,ProcessExit,usuario_25,update.microsoft.com
case_165,2026-03-04 09:55:44,ProcessExit,usuario_25,cdn.contoso.com
case_165,2026-03-04 10:00:06,FileCreate,usuario_25,D:\backup
case_165,2026-03-04 10:03:18,DnsQuery,usuario_25,-
case_165,2026-03-04 10:07:17,ImageLoad,usuario_25,\\fileserver\financeiro
case_165,2026-03-04 10:10:46,RegistryModify,usuario_25,\Device\Pipe
case_165,2026-03-04 10:14:01,RegistryModify,usuario_25,\\fileserver\financeiro
case_165,2026-03-04 10:16:23,PipeCreate,usuario_25,\\fileserver\financeiro
case_278,2026-03-02 08:08:49,LogonSuccess,usuario_20,\Windows\System32
case_278,2026-03-02 08:12:30,NetworkConnect,usuario_20,C:\temp
case_278,2026-03-02 08:14:15,ImageLoad,usuario_20,\Windows\System32
case_278,2026-03-02 08:18:35,FileCreate,usuario_20,C:\temp
case_278,2026-03-02 08:20:02,ProcessExit,usuario_20,HKLM\Software
case_278,2026-03-02 08:25:33,FileModify,usuario_20,\\fileserver\financeiro
case_278,2026-03-02 08:30:46,PipeCreate,usuario_20,D:\backup
case_278,2026-03-02 08:33:28,PipeCreate,usuario_20,cdn.contoso.com
case_278,2026-03-02 08:35:53,LogonOff,usuario_20,cdn.contoso.com
case_212,2026-03-03 15:28:18,LogonSuccess,usuario_16,C:\temp
case_212,2026-03-03 15:31:11,ProcessExit,usuario_16,HKLM\Software
case_212,2026-03-03 15:34:00,ProcessCreate,usuario_16,\Device\Pipe
case_212,2026-03-03 15:38:28,ProcessCreate,usuario_16,cdn.contoso.com
case_212,2026-03-03 15:44:10,ServiceQuery,usuario_16,8.8.8.8
case_212,2026-03-03 15:49:36,RegistryModify,usuario_16,\\fileserver\financeiro
case_212,2026-03-03 15:54:34,FileModify,usuario_16,cdn.contoso.com
case_212,2026-03-03 15:57:25,ScheduledTaskQuery,usuario_16,\Users\Public
case_212,2026-03-03 15:59:37,WmiQuery,usuario_16,\Users\Public
case_212,2026-03-03 16:02:24,LogonOff,usuario_16,8.8.8.8
case_118,2026-03-05 11:45:00,LogonSuccess,usuario_27,cdn.contoso.com
case_118,2026-03-05 11:46:30,DnsQuery,usuario_27,\Users\Documents
case_118,2026-03-05 11:50:17,FileCreate,usuario_27,C:\temp
case_118,2026-03-05 11:53:46,DnsQuery,usuario_27,\Device\Pipe
case_118,2026-03-05 11:58:03,DnsQuery,usuario_27,\Users\Documents
case_118,2026-03-05 12:03:47,ImageLoad,usuario_27,\Windows\System32
case_118,2026-03-05 12:09:28,DnsQuery,usuario_27,\Users\Public
case_118,2026-03-05 12:13:05,DnsQuery,usuario_27,\Users\Documents
case_118,2026-03-05 12:16:15,ImageLoad,usuario_27,update.microsoft.com
case_118,2026-03-05 12:16:51,ProcessCreate,usuario_27,\\fileserver\rh
case_118,2026-03-05 12:20:49,PowerShellExec,usuario_27,D:\backup
case_118,2026-03-05 12:23:27,RegistryModify,usuario_27,\Users\Documents
case_118,2026-03-05 12:29:00,ScheduledTaskQuery,usuario_27,update.microsoft.com
case_118,2026-03-05 12:34:14,ClipboardCapture,usuario_27,D:\backup
case_118,2026-03-05 12:36:20,ClipboardCapture,usuario_27,D:\backup
case_118,2026-03-05 12:42:30,WmiQuery,usuario_27,\Users\Public
case_118,2026-03-05 12:48:07,PrintJob,usuario_27,\\fileserver\financeiro
case_118,2026-03-05 12:54:43,ScreenCapture,usuario_27,\Windows\System32
case_118,2026-03-05 12:59:26,LogonOff,usuario_27,\Device\Pipe
case_143,2026-03-06 10:59:22,LogonSuccess,usuario_18,-
case_143,2026-03-06 11:04:28,FileCreate,usuario_18,update.microsoft.com
case_143,2026-03-06 11:08:10,ImageLoad,usuario_18,\\fileserver\rh
case_143,2026-03-06 11:13:29,NetworkConnect,usuario_18,cdn.contoso.com
case_143,2026-03-06 11:19:14,RegistryModify,usuario_18,8.8.8.8
case_143,2026-03-06 11:23:19,PipeCreate,usuario_18,\Users\Documents
case_143,2026-03-06 11:27:49,ImageLoad,usuario_18,\Users\Documents
case_143,2026-03-06 11:31:42,PowerShellExec,usuario_18,C:\temp
case_143,2026-03-06 11:33:15,FileModify,usuario_18,update.microsoft.com
case_143,2026-03-06 11:34:40,RegistryModify,usuario_18,cdn.contoso.com
case_143,2026-03-06 11:41:04,FileRead,usuario_18,cdn.contoso.com
case_143,2026-03-06 11:42:30,LogonOff,usuario_18,\Users\Documents
case_127,2026-03-02 07:28:37,LogonSuccess,usuario_11,\\fileserver\rh
case_127,2026-03-02 07:34:00,ProcessExit,usuario_11,\Users\Public
case_127,2026-03-02 07:40:12,NetworkConnect,usuario_11,\Users\Public
case_127,2026-03-02 07:43:08,PipeCreate,usuario_11,\Users\Public
case_127,2026-03-02 07:46:20,FileRead,usuario_11,C:\temp
case_127,2026-03-02 07:46:50,FileModify,usuario_11,update.microsoft.com
case_127,2026-03-02 07:49:56,PowerShellExec,usuario_11,\Windows\System32
case_127,2026-03-02 07:54:11,LogonOff,usuario_11,\Device\Pipe
case_289,2026-03-02 02:25:21,LogonSuccess,usuario_15,\\fileserver\rh
case_289,2026-03-02 02:26:59,DnsQuery,usuario_15,\Windows\System32
case_289,2026-03-02 02:28:58,ProcessCreate,usuario_15,HKLM\Software
case_289,2026-03-02 02:30:38,FileRead,usuario_15,\\fileserver\financeiro
case_289,2026-03-02 02:32:07,FileRead,usuario_15,\\fileserver\financeiro
case_289,2026-03-02 02:32:54,FileRead,usuario_15,\\fileserver\financeiro
case_289,2026-03-02 02:33:59,FileRead,usuario_15,\\fileserver\financeiro
case_289,2026-03-02 02:34:47,NetworkConnect,usuario_15,\Windows\System32
case_289,2026-03-02 02:36:09,ArchiveCreate,usuario_15,HKLM\Software
case_289,2026-03-02 02:36:29,ArchiveCreate,usuario_15,HKLM\Software
case_289,2026-03-02 02:38:29,NetworkConnect,usuario_15,cdn.contoso.com
case_289,2026-03-02 02:39:14,LogonOff,usuario_15,8.8.8.8
case_261,2026-03-03 09:34:37,LogonSuccess,usuario_14,\\fileserver\financeiro
case_261,2026-03-03 09:35:51,DnsQuery,usuario_14,\Users\Public
case_261,2026-03-03 09:38:56,ProcessCreate,usuario_14,\Users\Documents
case_261,2026-03-03 09:43:20,FileCreate,usuario_14,-
case_261,2026-03-03 09:46:08,ProcessExit,usuario_14,C:\temp
case_261,2026-03-03 09:48:28,ImageLoad,usuario_14,update.microsoft.com
case_261,2026-03-03 09:53:01,ProcessExit,usuario_14,D:\backup
case_261,2026-03-03 09:55:11,ImageLoad,usuario_14,8.8.8.8
case_261,2026-03-03 09:59:42,PowerShellExec,usuario_14,\Windows\System32
case_261,2026-03-03 10:02:39,LogonOff,usuario_14,\Device\Pipe
case_191,2026-03-06 07:32:07,LogonSuccess,usuario_21,update.microsoft.com
case_191,2026-03-06 07:38:00,FileCreate,usuario_21,\\fileserver\rh
case_191,2026-03-06 07:42:19,ProcessCreate,usuario_21,\Users\Documents
case_191,2026-03-06 07:46:52,ProcessExit,usuario_21,8.8.8.8
case_191,2026-03-06 07:51:34,ProcessCreate,usuario_21,8.8.8.8
case_191,2026-03-06 07:53:32,FileModify,usuario_21,\\fileserver\rh
case_191,2026-03-06 07:55:20,FileCreate,usuario_21,HKLM\Software
case_191,2026-03-06 08:01:31,RegistryModify,usuario_21,\Users\Documents
case_191,2026-03-06 08:04:14,ProcessExit,usuario_21,8.8.8.8
case_191,2026-03-06 08:05:26,FileCreate,usuario_21,-
case_191,2026-03-06 08:10:46,PrintJob,usuario_21,\\fileserver\rh
case_191,2026-03-06 08:12:30,ScreenCapture,usuario_21,D:\backup
case_191,2026-03-06 08:14:35,LogonOff,usuario_21,\Users\Documents
case_018,2026-03-06 09:26:14,LogonSuccess,usuario_16,D:\backup
